params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",18.715914999999768,100,0.007006658531015624,0.006666666666666667,0.0037313432835820895,0.014705882352941176,0.002048385489253181
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",17.4742269999997,100,0.005622953985536991,0.005434943139861172,0.002304147465437788,0.011363636363636364,0.0019144851188454633
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18.487019999999575,100,0.006727665724137549,0.006153904415663106,0.0033444816053511705,0.01282051282051282,0.0021618183405126314
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",17.550985999999284,100,0.006360050175360525,0.00597020245223838,0.0031847133757961785,0.013888888888888888,0.0019616716429883157
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",19.38636899999983,100,0.006327591070227353,0.006024096385542169,0.0029069767441860465,0.01282051282051282,0.0020787364666635605
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",23.60875600000054,100,0.004711214892269735,0.0045351707116412995,0.0014245014245014246,0.014084507042253521,0.002180718738790209
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",35.809997000000294,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",19.35178899999937,100,0.006915973379296341,0.006689038031319911,0.002173913043478261,0.014492753623188406,0.0020138716361052214
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",18.94790699999976,100,0.006076486578044528,0.005848153214774282,0.0028328611898017,0.01098901098901099,0.001747137340412378
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",18.478547000000617,100,0.006709629200535336,0.006493506493506494,0.002777777777777778,0.014925373134328358,0.0021488053793203665
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",19.34922700000061,100,0.005841350101381889,0.005714285714285714,0.0018148820326678765,0.013157894736842105,0.0020706940131751256
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",17.8642490000002,100,0.0063490815232289,0.005830953352373181,0.0026954177897574125,0.01639344262295082,0.0022282925370696854
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18.111651000000165,100,0.0067686087454017115,0.006579232134354846,0.002564102564102564,0.013333333333333334,0.0021604824077855363
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.325600000000122,100,0.006393905617617324,0.006269654088050315,0.0029069767441860465,0.0136986301369863,0.002007509608163137
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",19.332470000000285,100,0.00631892957703602,0.005952380952380952,0.002680965147453083,0.013157894736842105,0.002007908150951045
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",19.138476000000082,100,0.005651810606358264,0.005335192351468245,0.0020242914979757085,0.011627906976744186,0.0020701990043013306
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",34.982819000000745,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",19.1743749999996,100,0.007043654193508051,0.006968725718725718,0.0031746031746031746,0.015151515151515152,0.002339751676011114
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",18.018537000000833,100,0.007323697239534027,0.00684931506849315,0.0033444816053511705,0.018518518518518517,0.002886782981587743
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",19.030633000000307,100,0.005654066855621348,0.005319299436946496,0.0017543859649122807,0.013157894736842105,0.0021850422487392205
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",18.64592999999968,100,0.006193756919450638,0.006062610229276896,0.002512562814070352,0.013333333333333334,0.0019081075210113428
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",18.0130079999999,100,0.00688152444474239,0.006514727102962397,0.0031645569620253164,0.01639344262295082,0.0022856677693329523
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18.338815000000068,100,0.006885889979158348,0.006779738922596066,0.002849002849002849,0.013157894736842105,0.002060406446069809
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.430986999999732,100,0.007018217805050388,0.006849636406286653,0.0036101083032490976,0.013157894736842105,0.002000409636863032
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",19.025175999999192,100,0.005710844256195581,0.00558659217877095,0.002036659877800407,0.013157894736842105,0.0018452905709779662
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",21.782862000000023,100,0.00542922968179437,0.005221967713787086,0.001388888888888889,0.01020408163265306,0.0018707423618644415
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",36.06029699999999,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",36.227922000000035,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",35.730820000000676,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",35.71146500000032,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",35.674902999999176,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",35.26382000000012,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",36.3230650000005,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",36.381875000000036,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",36.037757999999485,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",35.57758199999989,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",35.58397799999875,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",36.3411500000002,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",36.03362199999901,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",36.506224999999176,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",35.620436000001064,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",33.98527000000104,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",34.653456000000006,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",34.82040599999891,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",35.387093999999706,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",36.3695630000002,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",35.42914599999858,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",35.46769200000017,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",35.87444599999981,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",35.35078900000008,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",36.35562100000061,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",37.05442000000039,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",36.12414799999897,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",34.9428740000003,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",35.20175299999937,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",34.658244999998715,100,0.0,0.0,0.0,0.0,0.0
